Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Acceleration X,Acceleration Y,Channel 9,Velocity X,Velocity Y,Channel 12,Displacement X,DIsplacement Y,Channel 15
773,69,-8715,1151,116,-12792,0,0,-43.09,-0.01,-0.02,-222.62,-0.03,-0.06,-576.89
769,64,-8715,1147,111,-12792,0,0,-43.09,-0.01,-0.02,-222.62,-0.03,-0.06,-576.89
777,61,-8715,1155,109,-12792,0,0,-43.09,-0.01,-0.02,-222.62,-0.03,-0.06,-576.89
782,60,-8726,1160,108,-12803,0,0,-43.12,-0.01,-0.02,-222.62,-0.03,-0.06,-576.89
777,61,-8721,1155,109,-12798,0,0,-43.11,-0.01,-0.02,-222.62,-0.03,-0.06,-576.89
775,57,-8724,1153,105,-12801,0,0,-43.11,-0.01,-0.02,-223.49,-0.03,-0.06,-581.39
774,64,-8725,1152,112,-12802,0,0,-43.12,-0.01,-0.02,-223.49,-0.03,-0.06,-581.39
769,64,-8724,1147,112,-12801,0,0,-43.11,-0.01,-0.02,-223.49,-0.03,-0.06,-581.39
764,66,-8720,1142,114,-12797,0,0,-43.1,-0.01,-0.02,-223.49,-0.03,-0.06,-581.39
768,66,-8721,1146,114,-12798,0,0,-43.11,-0.01,-0.02,-223.49,-0.03,-0.06,-581.39
760,59,-8721,1138,107,-12798,0,0,-43.1,-0.01,-0.02,-223.49,-0.03,-0.06,-581.39
766,66,-8727,1144,114,-12804,0,0,-43.12,-0.01,-0.02,-223.49,-0.03,-0.06,-581.39
769,66,-8730,1147,114,-12807,0,0,-43.13,-0.01,-0.02,-223.49,-0.03,-0.06,-581.39
774,65,-8724,1152,113,-12801,0,0,-43.11,-0.01,-0.02,-224.36,-0.03,-0.06,-585.91
783,62,-8730,1161,110,-12807,0,0,-43.13,-0.01,-0.02,-224.36,-0.03,-0.06,-585.91
781,64,-8727,1159,112,-12804,0,0,-43.12,-0.01,-0.02,-224.36,-0.03,-0.06,-585.91
776,69,-8725,1155,117,-12802,0,0,-43.12,-0.01,-0.02,-224.36,-0.03,-0.06,-585.91
775,71,-8715,1154,118,-12792,0,0,-43.09,-0.01,-0.02,-224.36,-0.03,-0.06,-585.91
776,71,-8725,1155,118,-12802,0,0,-43.12,-0.01,-0.02,-224.36,-0.03,-0.06,-585.91
777,69,-8744,1155,116,-12821,0,0,-43.16,-0.01,-0.02,-224.36,-0.03,-0.06,-585.91
775,65,-8735,1153,112,-12812,0,0,-43.14,-0.01,-0.02,-224.36,-0.03,-0.06,-585.91
769,57,-8731,1148,104,-12808,0,0,-43.13,-0.01,-0.02,-225.21,-0.03,-0.06,-590.37
769,64,-8730,1147,111,-12807,0,0,-43.13,-0.01,-0.02,-225.21,-0.03,-0.06,-590.37
769,66,-8728,1148,113,-12805,0,0,-43.12,-0.01,-0.02,-225.21,-0.03,-0.06,-590.37
766,62,-8721,1145,109,-12798,0,0,-43.11,-0.01,-0.02,-225.21,-0.03,-0.06,-590.37
774,60,-8719,1152,107,-12796,0,0,-43.1,-0.01,-0.02,-225.21,-0.03,-0.06,-590.37
776,60,-8718,1154,107,-12795,0,0,-43.1,-0.01,-0.02,-225.21,-0.03,-0.06,-590.37
775,59,-8725,1153,106,-12802,0,0,-43.12,-0.01,-0.02,-225.21,-0.03,-0.06,-590.37
775,62,-8732,1153,109,-12809,0,0,-43.13,-0.01,-0.02,-225.21,-0.03,-0.06,-590.37
769,59,-8724,1147,106,-12801,0,0,-43.11,-0.01,-0.02,-226.08,-0.03,-0.06,-594.92
770,66,-8730,1148,113,-12807,0,0,-43.13,-0.01,-0.02,-226.08,-0.03,-0.06,-594.92
771,59,-8724,1149,106,-12801,0,0,-43.11,-0.01,-0.02,-226.08,-0.03,-0.06,-594.92
775,60,-8721,1153,107,-12798,0,0,-43.11,-0.01,-0.02,-226.08,-0.03,-0.06,-594.92
769,63,-8724,1147,110,-12801,0,0,-43.11,-0.01,-0.02,-226.08,-0.03,-0.06,-594.92
771,55,-8735,1149,102,-12812,0,0,-43.14,-0.01,-0.02,-226.08,-0.03,-0.06,-594.92
776,57,-8733,1154,104,-12810,0,0,-43.14,-0.01,-0.02,-226.08,-0.03,-0.06,-594.92
777,56,-8726,1155,103,-12803,0,0,-43.12,-0.01,-0.02,-226.08,-0.03,-0.06,-594.92
775,54,-8727,1153,101,-12804,0,0,-43.12,-0.01,-0.02,-226.95,-0.03,-0.06,-599.49
774,59,-8727,1152,106,-12804,0,0,-43.12,-0.01,-0.02,-226.95,-0.03,-0.06,-599.49
772,59,-8728,1150,106,-12805,0,0,-43.12,-0.01,-0.02,-226.95,-0.03,-0.06,-599.49
768,60,-8729,1146,108,-12806,0,0,-43.12,-0.01,-0.02,-226.95,-0.03,-0.06,-599.49
771,61,-8737,1149,109,-12814,0,0,-43.14,-0.01,-0.02,-226.95,-0.03,-0.06,-599.49
768,67,-8738,1146,115,-12815,0,0,-43.15,-0.01,-0.02,-226.95,-0.03,-0.06,-599.49
765,64,-8731,1143,111,-12808,0,0,-43.13,-0.01,-0.02,-226.95,-0.03,-0.06,-599.49
770,65,-8723,1148,112,-12800,0,0,-43.11,-0.01,-0.02,-226.95,-0.03,-0.06,-599.49
772,65,-8727,1150,112,-12804,0,0,-43.12,-0.01,-0.02,-227.82,-0.03,-0.06,-604.07
773,69,-8718,1151,116,-12795,0,0,-43.1,-0.01,-0.02,-227.82,-0.03,-0.06,-604.07
773,68,-8729,1151,115,-12806,0,0,-43.12,-0.01,-0.02,-227.82,-0.03,-0.06,-604.07
771,65,-8731,1149,112,-12808,0,0,-43.13,-0.01,-0.02,-227.82,-0.03,-0.06,-604.07
771,60,-8730,1150,107,-12807,0,0,-43.13,-0.01,-0.02,-227.82,-0.03,-0.06,-604.07
773,66,-8724,1152,113,-12801,0,0,-43.12,-0.01,-0.02,-227.82,-0.03,-0.06,-604.07
767,67,-8727,1146,114,-12804,0,0,-43.12,-0.01,-0.02,-227.82,-0.03,-0.06,-604.07
775,64,-8734,1154,111,-12811,0,0,-43.14,-0.01,-0.02,-227.82,-0.03,-0.06,-604.07
777,64,-8732,1156,111,-12809,0,0,-43.13,-0.01,-0.02,-228.67,-0.03,-0.06,-608.61
773,69,-8730,1152,116,-12807,0,0,-43.13,-0.01,-0.02,-228.67,-0.03,-0.06,-608.61
775,69,-8724,1154,116,-12801,0,0,-43.12,-0.01,-0.02,-228.67,-0.03,-0.06,-608.61
775,67,-8729,1154,114,-12806,0,0,-43.13,-0.01,-0.02,-228.67,-0.03,-0.06,-608.61
777,68,-8737,1155,115,-12814,0,0,-43.15,-0.01,-0.02,-228.67,-0.03,-0.06,-608.61
775,64,-8721,1153,111,-12798,0,0,-43.11,-0.01,-0.02,-228.67,-0.03,-0.06,-608.61
773,62,-8727,1151,109,-12804,0,0,-43.12,-0.01,-0.02,-228.67,-0.03,-0.06,-608.61
776,66,-8735,1154,113,-12812,0,0,-43.14,-0.01,-0.02,-228.67,-0.03,-0.06,-608.61
783,62,-8725,1161,109,-12802,0,0,-43.12,-0.01,-0.02,-229.54,-0.03,-0.07,-613.23
781,62,-8729,1159,109,-12806,0,0,-43.13,-0.01,-0.02,-229.54,-0.03,-0.07,-613.23
782,65,-8726,1160,112,-12803,0,0,-43.12,-0.01,-0.02,-229.54,-0.03,-0.07,-613.23
782,63,-8729,1160,110,-12806,0,0,-43.13,-0.01,-0.02,-229.54,-0.03,-0.07,-613.23
776,63,-8731,1154,110,-12808,0,0,-43.13,-0.01,-0.02,-229.54,-0.03,-0.07,-613.23
773,60,-8722,1151,107,-12799,0,0,-43.11,-0.01,-0.02,-229.54,-0.03,-0.07,-613.23
774,66,-8722,1152,113,-12799,0,0,-43.11,-0.01,-0.02,-229.54,-0.03,-0.07,-613.23
776,64,-8730,1154,111,-12807,0,0,-43.13,-0.01,-0.02,-229.54,-0.03,-0.07,-613.23
775,57,-8740,1153,104,-12817,0,0,-43.15,-0.01,-0.02,-230.41,-0.03,-0.07,-617.86
778,60,-8735,1156,107,-12812,0,0,-43.14,-0.01,-0.02,-230.41,-0.03,-0.07,-617.86
774,63,-8727,1152,110,-12804,0,0,-43.12,-0.01,-0.02,-230.41,-0.03,-0.07,-617.86
769,59,-8722,1147,106,-12799,0,0,-43.11,-0.01,-0.02,-230.41,-0.03,-0.07,-617.86
775,57,-8726,1153,104,-12803,0,0,-43.12,-0.01,-0.02,-230.41,-0.03,-0.07,-617.86
775,61,-8724,1153,108,-12801,0,0,-43.12,-0.01,-0.02,-230.41,-0.03,-0.07,-617.86
772,61,-8714,1150,108,-12791,0,0,-43.09,-0.01,-0.02,-230.41,-0.03,-0.07,-617.86
773,58,-8725,1151,105,-12802,0,0,-43.12,-0.01,-0.02,-230.41,-0.03,-0.07,-617.86
773,52,-8725,1151,99,-12802,0,0,-43.12,-0.01,-0.02,-231.26,-0.03,-0.07,-622.45
773,56,-8719,1151,103,-12796,0,0,-43.1,-0.01,-0.02,-231.26,-0.03,-0.07,-622.45
771,61,-8732,1149,108,-12809,0,0,-43.13,-0.01,-0.02,-231.26,-0.03,-0.07,-622.45
768,64,-8728,1146,111,-12805,0,0,-43.12,-0.01,-0.02,-231.26,-0.03,-0.07,-622.45
775,63,-8722,1153,110,-12799,0,0,-43.11,-0.01,-0.02,-231.26,-0.03,-0.07,-622.45
777,62,-8724,1155,109,-12801,0,0,-43.12,-0.01,-0.02,-231.26,-0.03,-0.07,-622.45
781,64,-8726,1159,111,-12803,0,0,-43.12,-0.01,-0.02,-231.26,-0.03,-0.07,-622.45
786,63,-8721,1164,110,-12798,0,0,-43.11,-0.01,-0.02,-231.26,-0.03,-0.07,-622.45
781,62,-8727,1159,109,-12804,0,0,-43.12,-0.01,-0.02,-232.13,-0.03,-0.07,-627.12
775,66,-8732,1153,113,-12809,0,0,-43.13,-0.01,-0.02,-232.13,-0.03,-0.07,-627.12
772,67,-8729,1150,114,-12806,0,0,-43.13,-0.01,-0.02,-232.13,-0.03,-0.07,-627.12
775,60,-8725,1153,107,-12802,0,0,-43.12,-0.01,-0.02,-232.13,-0.03,-0.07,-627.12
772,68,-8722,1150,115,-12799,0,0,-43.11,-0.01,-0.02,-232.13,-0.03,-0.07,-627.12
769,64,-8719,1147,111,-12796,0,0,-43.1,-0.01,-0.02,-232.13,-0.03,-0.07,-627.12
775,63,-8728,1153,110,-12805,-0.05,0,-43.12,-0.01,-0.02,-232.13,-0.03,-0.07,-627.12
777,54,-8727,1155,102,-12804,-0.03,0,-43.12,-0.01,-0.02,-232.13,-0.03,-0.07,-627.12
778,57,-8725,1156,105,-12802,-0.03,0,-43.12,-0.01,-0.02,-233,-0.03,-0.07,-631.81
769,55,-8724,1147,103,-12801,-0.05,0,-43.11,-0.01,-0.02,-233,-0.03,-0.07,-631.81
770,52,-8726,1148,100,-12803,-0.05,0,-43.12,-0.01,-0.02,-233,-0.03,-0.07,-631.81
769,50,-8723,1147,98,-12800,-0.05,0,-43.11,-0.01,-0.02,-233,-0.03,-0.07,-631.81
774,54,-8721,1152,102,-12798,-0.04,0,-43.11,-0.01,-0.02,-233,-0.03,-0.07,-631.81
777,59,-8725,1155,107,-12802,-0.04,0,-43.12,-0.01,-0.02,-233,-0.03,-0.07,-631.81
779,59,-8725,1157,107,-12802,-0.03,0,-43.12,-0.01,-0.02,-233,-0.03,-0.07,-631.81
784,64,-8723,1162,112,-12800,-0.02,0,-43.12,-0.01,-0.02,-233,-0.03,-0.07,-631.81
775,59,-8726,1153,107,-12803,0,0,-43.12,-0.01,-0.02,-233.85,-0.03,-0.07,-636.45
781,61,-8725,1159,109,-12802,0,0,-43.12,-0.01,-0.02,-233.85,-0.03,-0.07,-636.45
773,60,-8725,1151,108,-12802,0,0,-43.12,-0.01,-0.02,-233.85,-0.03,-0.07,-636.45
769,64,-8729,1147,112,-12806,0,0,-43.12,-0.01,-0.02,-233.85,-0.03,-0.07,-636.45
775,65,-8738,1153,113,-12815,0,0,-43.15,-0.01,-0.02,-233.85,-0.03,-0.07,-636.45
778,61,-8734,1156,109,-12811,0,0,-43.14,-0.01,-0.02,-233.85,-0.03,-0.07,-636.45
776,67,-8729,1154,115,-12806,0,0,-43.13,-0.01,-0.02,-233.85,-0.03,-0.07,-636.45
782,66,-8728,1160,114,-12805,0,0,-43.12,-0.01,-0.02,-233.85,-0.03,-0.07,-636.45
778,64,-8728,1156,112,-12805,0,0,-43.12,-0.01,-0.02,-234.72,-0.03,-0.07,-641.17
775,67,-8726,1153,115,-12803,0,0,-43.12,-0.01,-0.02,-234.72,-0.03,-0.07,-641.17
774,61,-8723,1152,109,-12800,0,0,-43.11,-0.01,-0.02,-234.72,-0.03,-0.07,-641.17
774,59,-8725,1152,107,-12802,0,0,-43.12,-0.01,-0.02,-234.72,-0.03,-0.07,-641.17
772,63,-8724,1150,111,-12801,0,0,-43.12,-0.01,-0.02,-234.72,-0.03,-0.07,-641.17
775,66,-8734,1153,114,-12811,0,0,-43.14,-0.01,-0.02,-234.72,-0.03,-0.07,-641.17
777,65,-8729,1155,113,-12806,0,0,-43.13,-0.01,-0.02,-234.72,-0.03,-0.07,-641.17
777,63,-8727,1154,111,-12804,0,0,-43.12,-0.01,-0.02,-234.72,-0.03,-0.07,-641.17
777,64,-8731,1154,112,-12808,0,0,-43.13,-0.01,-0.02,-235.59,-0.03,-0.07,-645.91
777,64,-8722,1155,112,-12799,0,0,-43.11,-0.01,-0.02,-235.59,-0.03,-0.07,-645.91
774,63,-8731,1152,110,-12808,0,0,-43.13,-0.01,-0.02,-235.59,-0.03,-0.07,-645.91
778,67,-8724,1155,115,-12801,0,0,-43.12,-0.01,-0.02,-235.59,-0.03,-0.07,-645.91
785,63,-8719,1162,111,-12796,0,0,-43.11,-0.01,-0.02,-235.59,-0.03,-0.07,-645.91
785,55,-8729,1162,103,-12806,0,0,-43.13,-0.01,-0.02,-235.59,-0.03,-0.07,-645.91
771,54,-8731,1148,102,-12808,0,0,-43.13,-0.01,-0.02,-235.59,-0.03,-0.07,-645.91
772,52,-8726,1149,100,-12803,0,0,-43.12,-0.01,-0.02,-235.59,-0.03,-0.07,-645.91
770,59,-8724,1147,107,-12801,0,0,-43.11,-0.01,-0.02,-236.45,-0.03,-0.07,-650.6
774,64,-8717,1151,112,-12794,0,0,-43.1,-0.01,-0.02,-236.45,-0.03,-0.07,-650.6
776,59,-8722,1153,107,-12799,0,0,-43.11,-0.01,-0.02,-236.45,-0.03,-0.07,-650.6
766,60,-8733,1143,108,-12810,0,0,-43.13,-0.01,-0.02,-236.45,-0.03,-0.07,-650.6
770,66,-8734,1147,114,-12811,0,0,-43.14,-0.01,-0.02,-236.45,-0.03,-0.07,-650.6
769,69,-8733,1146,117,-12810,0,0,-43.13,-0.01,-0.02,-236.45,-0.03,-0.07,-650.6
768,68,-8729,1145,116,-12806,0,0,-43.12,-0.01,-0.02,-236.45,-0.03,-0.07,-650.6
774,67,-8730,1152,115,-12807,0,0,-43.13,-0.01,-0.02,-236.45,-0.03,-0.07,-650.6
780,66,-8731,1158,113,-12808,0,0,-43.13,-0.01,-0.02,-237.31,-0.03,-0.07,-655.37
776,66,-8727,1154,113,-12804,0,0,-43.12,-0.01,-0.02,-237.31,-0.03,-0.07,-655.37
776,59,-8719,1154,106,-12796,0,0,-43.1,-0.01,-0.02,-237.31,-0.03,-0.07,-655.37
779,59,-8716,1156,107,-12793,0,0,-43.1,-0.01,-0.02,-237.31,-0.03,-0.07,-655.37
777,64,-8718,1154,112,-12795,0,0,-43.1,-0.01,-0.02,-237.31,-0.03,-0.07,-655.37
780,62,-8718,1157,110,-12795,0,0,-43.1,-0.01,-0.02,-237.31,-0.03,-0.07,-655.37
775,66,-8715,1152,114,-12792,0,0,-43.09,-0.01,-0.02,-237.31,-0.03,-0.07,-655.37
782,62,-8718,1159,110,-12795,0,0,-43.1,-0.01,-0.02,-237.31,-0.03,-0.07,-655.37
783,66,-8727,1160,114,-12804,0,0,-43.12,-0.01,-0.02,-238.18,-0.03,-0.07,-660.17
780,58,-8715,1157,106,-12792,0,0,-43.09,-0.01,-0.02,-238.18,-0.03,-0.07,-660.17
776,60,-8727,1153,108,-12804,0,0,-43.12,-0.01,-0.02,-238.18,-0.03,-0.07,-660.17
775,61,-8729,1152,109,-12806,0,0,-43.13,-0.01,-0.02,-238.18,-0.03,-0.07,-660.17
782,52,-8724,1159,100,-12801,0,0,-43.12,-0.01,-0.02,-238.18,-0.03,-0.07,-660.17
776,56,-8727,1153,104,-12804,0,-0.13,-43.12,-0.01,-0.02,-238.18,-0.03,-0.07,-660.17
773,64,-8715,1150,112,-12792,0,-0.11,-43.09,-0.01,-0.02,-238.18,-0.03,-0.07,-660.17
770,59,-8717,1147,107,-12794,0,-0.13,-43.1,-0.01,-0.02,-238.18,-0.03,-0.07,-660.17
770,62,-8715,1147,110,-12792,0,-0.12,-43.09,-0.01,-0.03,-239.04,-0.03,-0.07,-664.91
773,63,-8716,1150,111,-12793,0,-0.12,-43.09,-0.01,-0.03,-239.04,-0.03,-0.07,-664.91
772,64,-8718,1149,112,-12795,0,-0.11,-43.1,-0.01,-0.03,-239.04,-0.03,-0.07,-664.91
782,62,-8720,1159,110,-12797,0,-0.11,-43.11,-0.01,-0.03,-239.04,-0.03,-0.07,-664.91
782,60,-8722,1159,108,-12799,0,-0.12,-43.11,-0.01,-0.03,-239.04,-0.03,-0.07,-664.91
777,62,-8725,1154,110,-12802,0,-0.12,-43.12,-0.01,-0.03,-239.04,-0.03,-0.07,-664.91
774,68,-8722,1151,116,-12799,0,-0.11,-43.11,-0.01,-0.03,-239.04,-0.03,-0.07,-664.91
766,66,-8727,1143,114,-12804,0,0,-43.12,-0.01,-0.03,-239.04,-0.03,-0.07,-664.91
771,64,-8732,1148,112,-12809,0,0,-43.13,-0.01,-0.03,-239.9,-0.03,-0.07,-669.74
771,63,-8731,1148,111,-12808,0,0,-43.13,-0.01,-0.03,-239.9,-0.03,-0.07,-669.74
776,68,-8737,1153,116,-12814,0,0,-43.15,-0.01,-0.03,-239.9,-0.03,-0.07,-669.74
780,64,-8734,1157,112,-12811,0,0,-43.14,-0.01,-0.03,-239.9,-0.03,-0.07,-669.74
773,66,-8726,1150,114,-12803,0,0,-43.12,-0.01,-0.03,-239.9,-0.03,-0.07,-669.74
776,65,-8728,1153,113,-12805,0,0,-43.12,-0.01,-0.03,-239.9,-0.03,-0.07,-669.74
779,65,-8731,1156,113,-12808,0,0,-43.13,-0.01,-0.03,-239.9,-0.03,-0.07,-669.74
780,67,-8725,1157,114,-12802,0,0,-43.12,-0.01,-0.03,-239.9,-0.03,-0.07,-669.74
773,69,-8730,1150,116,-12807,0,0,-43.13,-0.01,-0.03,-240.77,-0.03,-0.07,-674.58
776,65,-8742,1153,112,-12819,0,0,-43.16,-0.01,-0.03,-240.77,-0.03,-0.07,-674.58
772,73,-8734,1149,120,-12811,0,0,-43.14,-0.01,-0.03,-240.77,-0.03,-0.07,-674.58
773,64,-8727,1151,111,-12804,0,0,-43.12,-0.01,-0.03,-240.77,-0.03,-0.07,-674.58
773,65,-8722,1151,112,-12799,0,0,-43.11,-0.01,-0.03,-240.77,-0.03,-0.07,-674.58
771,69,-8724,1149,116,-12801,0,0,-43.11,-0.01,-0.03,-240.77,-0.03,-0.07,-674.58
771,73,-8730,1149,120,-12807,0,0,-43.13,-0.01,-0.03,-240.77,-0.03,-0.07,-674.58
771,63,-8727,1149,110,-12804,0,0,-43.12,-0.01,-0.03,-240.77,-0.03,-0.07,-674.58
769,56,-8727,1147,103,-12804,0,0,-43.12,-0.01,-0.03,-241.63,-0.03,-0.07,-679.37
771,56,-8744,1149,103,-12821,0,0,-43.16,-0.01,-0.03,-241.63,-0.03,-0.07,-679.37
765,59,-8732,1143,106,-12809,0,0,-43.13,-0.01,-0.03,-241.63,-0.03,-0.07,-679.37
770,56,-8721,1148,103,-12798,0,0,-43.11,-0.01,-0.03,-241.63,-0.03,-0.07,-679.37
775,61,-8722,1153,108,-12799,0,0,-43.11,-0.01,-0.03,-241.63,-0.03,-0.07,-679.37
770,61,-8723,1148,108,-12800,0,0,-43.11,-0.01,-0.03,-241.63,-0.03,-0.07,-679.37
774,63,-8726,1152,110,-12803,0,0,-43.12,-0.01,-0.03,-241.63,-0.03,-0.07,-679.37
778,60,-8721,1156,107,-12798,0,0,-43.11,-0.01,-0.03,-241.63,-0.03,-0.07,-679.37
781,63,-8736,1159,110,-12813,0,0,-43.14,-0.01,-0.03,-242.49,-0.03,-0.07,-684.25
781,58,-8737,1159,105,-12814,0,0,-43.15,-0.01,-0.03,-242.49,-0.03,-0.07,-684.25
780,65,-8738,1158,112,-12815,0,0,-43.15,-0.01,-0.03,-242.49,-0.03,-0.07,-684.25
781,60,-8728,1159,107,-12805,0,0,-43.12,-0.01,-0.03,-242.49,-0.03,-0.07,-684.25
781,59,-8727,1159,106,-12804,0,0,-43.12,-0.01,-0.03,-242.49,-0.03,-0.07,-684.25
773,63,-8715,1151,110,-12792,0,0,-43.09,-0.01,-0.03,-242.49,-0.03,-0.07,-684.25
773,60,-8723,1151,107,-12800,0,0,-43.11,-0.01,-0.03,-242.49,-0.03,-0.07,-684.25
780,59,-8727,1158,106,-12804,0,0,-43.12,-0.01,-0.03,-242.49,-0.03,-0.07,-684.25
779,61,-8727,1157,108,-12804,0,0,-43.12,-0.01,-0.03,-243.36,-0.03,-0.07,-689.15
772,59,-8725,1150,106,-12802,0,0,-43.12,-0.01,-0.03,-243.36,-0.03,-0.07,-689.15
776,64,-8721,1154,111,-12798,0,0,-43.11,-0.01,-0.03,-243.36,-0.03,-0.07,-689.15
778,63,-8724,1156,110,-12801,0,0,-43.12,-0.01,-0.03,-243.36,-0.03,-0.07,-689.15
778,59,-8721,1156,106,-12798,0,0,-43.11,-0.01,-0.03,-243.36,-0.03,-0.07,-689.15
772,57,-8725,1150,104,-12802,0,0,-43.12,-0.01,-0.03,-243.36,-0.03,-0.07,-689.15
774,63,-8725,1152,110,-12802,0,0,-43.12,-0.01,-0.03,-243.36,-0.03,-0.07,-689.15
777,61,-8719,1155,108,-12796,0,0,-43.1,-0.01,-0.03,-243.36,-0.03,-0.07,-689.15
776,55,-8722,1154,102,-12799,0,0,-43.11,-0.01,-0.03,-244.22,-0.03,-0.07,-694
775,57,-8726,1153,104,-12803,0,0,-43.12,-0.01,-0.03,-244.22,-0.03,-0.07,-694
765,60,-8725,1143,107,-12802,0,0,-43.12,-0.01,-0.03,-244.22,-0.03,-0.07,-694
779,53,-8725,1157,100,-12802,0,0,-43.12,-0.01,-0.03,-244.22,-0.03,-0.07,-694
779,58,-8733,1157,105,-12810,0,0,-43.14,-0.01,-0.03,-244.22,-0.03,-0.07,-694
777,60,-8727,1155,107,-12804,0,0,-43.12,-0.01,-0.03,-244.22,-0.03,-0.07,-694
776,57,-8747,1154,104,-12824,0,0,-43.17,-0.01,-0.03,-244.22,-0.03,-0.07,-694
770,55,-8750,1148,102,-12827,0,0,-43.18,-0.01,-0.03,-244.22,-0.03,-0.07,-694
773,56,-8736,1151,103,-12813,0,0,-43.14,-0.01,-0.03,-245.07,-0.03,-0.07,-698.85
780,51,-8734,1158,98,-12811,0,0,-43.14,-0.01,-0.03,-245.07,-0.03,-0.07,-698.85
775,49,-8731,1153,97,-12808,0,0,-43.13,-0.01,-0.03,-245.07,-0.03,-0.07,-698.85
769,49,-8723,1147,97,-12800,0,0,-43.11,-0.01,-0.03,-245.07,-0.03,-0.07,-698.85
774,60,-8720,1152,108,-12797,0,0,-43.11,-0.01,-0.03,-245.07,-0.03,-0.07,-698.85
777,63,-8714,1155,111,-12791,0,0,-43.09,-0.01,-0.03,-245.07,-0.03,-0.07,-698.85
776,65,-8721,1154,113,-12798,0,0,-43.11,-0.01,-0.03,-245.07,-0.03,-0.07,-698.85
777,66,-8732,1155,114,-12809,0,0,-43.13,-0.01,-0.03,-245.07,-0.03,-0.07,-698.85
774,61,-8724,1152,109,-12801,0,0,-43.12,-0.01,-0.03,-245.94,-0.03,-0.08,-703.8
767,63,-8725,1145,111,-12802,0,0,-43.12,-0.01,-0.03,-245.94,-0.03,-0.08,-703.8
775,60,-8731,1153,108,-12808,0,0,-43.13,-0.01,-0.03,-245.94,-0.03,-0.08,-703.8
777,62,-8728,1155,110,-12805,0,0,-43.12,-0.01,-0.03,-245.94,-0.03,-0.08,-703.8
768,65,-8726,1146,113,-12803,0,0,-43.12,-0.01,-0.03,-245.94,-0.03,-0.08,-703.8
771,75,-8732,1149,122,-12809,0,0,-43.13,-0.01,-0.03,-245.94,-0.03,-0.08,-703.8
767,70,-8732,1145,117,-12809,0,0,-43.13,-0.01,-0.03,-245.94,-0.03,-0.08,-703.8
769,69,-8725,1147,116,-12802,0,0,-43.12,-0.01,-0.03,-245.94,-0.03,-0.08,-703.8
774,63,-8727,1152,110,-12804,0,0,-43.12,-0.01,-0.03,-246.81,-0.03,-0.08,-708.77
772,60,-8727,1150,107,-12804,0,0,-43.12,-0.01,-0.03,-246.81,-0.03,-0.08,-708.77
775,59,-8727,1153,106,-12804,0,0,-43.12,-0.01,-0.03,-246.81,-0.03,-0.08,-708.77
782,55,-8723,1160,102,-12800,0,0,-43.11,-0.01,-0.03,-246.81,-0.03,-0.08,-708.77
786,54,-8720,1164,101,-12797,0,0,-43.11,-0.01,-0.03,-246.81,-0.03,-0.08,-708.77
774,53,-8727,1152,100,-12804,0,0,-43.12,-0.01,-0.03,-246.81,-0.03,-0.08,-708.77
771,52,-8729,1149,99,-12806,0,0,-43.12,-0.01,-0.03,-246.81,-0.03,-0.08,-708.77
771,57,-8722,1149,105,-12799,0,0,-43.11,-0.01,-0.03,-246.81,-0.03,-0.08,-708.77
774,57,-8718,1152,105,-12795,0,0,-43.1,-0.01,-0.03,-247.66,-0.03,-0.08,-713.68
773,57,-8710,1151,105,-12787,0,0,-43.08,-0.01,-0.03,-247.66,-0.03,-0.08,-713.68
773,58,-8720,1151,106,-12797,0,0,-43.11,-0.01,-0.03,-247.66,-0.03,-0.08,-713.68
766,63,-8718,1144,111,-12795,0,0,-43.1,-0.01,-0.03,-247.66,-0.03,-0.08,-713.68
762,60,-8721,1140,108,-12798,0,0,-43.11,-0.01,-0.03,-247.66,-0.03,-0.08,-713.68
762,63,-8729,1140,111,-12806,0,0,-43.12,-0.01,-0.03,-247.66,-0.03,-0.08,-713.68
766,56,-8731,1144,104,-12808,0,0,-43.13,-0.01,-0.03,-247.66,-0.03,-0.08,-713.68
770,61,-8734,1148,109,-12811,0,0,-43.14,-0.01,-0.03,-247.66,-0.03,-0.08,-713.68
775,56,-8731,1153,104,-12808,0,0,-43.13,-0.01,-0.03,-248.52,-0.03,-0.08,-718.6
774,58,-8717,1152,106,-12795,0,0,-43.1,-0.01,-0.03,-248.52,-0.03,-0.08,-718.6
770,58,-8722,1148,106,-12799,0,0,-43.11,-0.01,-0.03,-248.52,-0.03,-0.08,-718.6
777,55,-8718,1155,103,-12796,0,0,-43.1,-0.01,-0.03,-248.52,-0.03,-0.08,-718.6
785,62,-8730,1163,110,-12808,0,0,-43.13,-0.01,-0.03,-248.52,-0.03,-0.08,-718.6
783,66,-8733,1161,114,-12811,0,0,-43.14,-0.01,-0.03,-248.52,-0.03,-0.08,-718.6
776,56,-8728,1154,104,-12806,0,0,-43.13,-0.01,-0.03,-248.52,-0.03,-0.08,-718.6
780,57,-8728,1158,105,-12806,0,0,-43.13,-0.01,-0.03,-248.52,-0.03,-0.08,-718.6
777,59,-8729,1155,107,-12807,0,0,-43.13,-0.01,-0.03,-249.38,-0.03,-0.08,-723.62
775,60,-8725,1153,108,-12803,0,0,-43.12,-0.01,-0.03,-249.38,-0.03,-0.08,-723.62
